order_id,customer_id,order_date,status,delivery_date
O002811,C00350,2023-12-21,Cancelled,
O002812,C00324,2024-12-06,Delivered,2024-12-11
O002813,C00380,2023-09-18,cancelled,
O002814,C00003,2023-09-25,Delivered,2023-09-27
O002815,C00218,2023-01-03,Delivered,2023-01-12
O002816,C00006,2023-06-02,Delivered,2023-06-09
O002817,C00163,2023-11-25,Shipped,
O002818,C00069,2024-05-01,Shipped,
O002819,C00288,2023-10-13,Cancelled,
O002820,C00381,2023-05-10,SHIPPED,
O002821,C00216,2023-09-12,Placed,
O002822,C00030,2024-03-10,Shipped,
O002823,C00292,2023-08-03,PLACED,
O002824,C00075,2023-10-04,Delivered,2023-10-08
O002825,C00367,2024-07-10,Placed,
O002826,C00366,2023-01-16,Cancelled,
O002827,C00297,2024-06-07,Delivered,2024-06-17
O002828,C00330,2023-10-15,Delivered,2023-10-18
O002829,C00011,2024-04-01,Delivered,2024-04-09
O002830,C00304,2023-08-14,Delivered,2023-08-16
O002831,C00213,2024-05-12,Delivered,2024-05-19
O002832,C00191,2024-05-03,Cancelled,
O002833,C00273,2023-11-25,Delivered,2023-11-28
O002834,C00090,2024-10-01,shipped,
O002835,C00203,2024-09-11,Cancelled,
O002836,C00254,2023-12-01,Returned,2023-12-10
O002837,C00122,2023-01-10,delivered,2023-01-18
O002838,C00134,2023-11-07,Delivered,2023-11-08
O002839,C00128,2023-01-14,cancelled,
O002840,C00074,2023-01-20,Returned,2023-01-30
O002841,C00305,2024-04-26,DELIVERED,2024-04-29
O002842,C00057,2024-11-04,Placed,
O002843,C00200,2024-05-24,Placed,
O002844,C00315,2024-12-18,Shipped,
O002845,C00096,2024-10-21,Delivered,2024-10-26
O002846,C00037,2023-03-10,Cancelled,
O002847,C00228,2024-08-11,Delivered,2024-08-16
O002848,C00118,2023-08-29,Shipped,
O002849,C00029,2024-06-27,Delivered,2024-06-30
O002850,C00334,2023-05-10,Delivered,2023-05-17
O002851,C00290,2023-05-10,Delivered,2023-05-14
O002852,C00171,2024-10-30,Delivered,2024-11-09
O002853,C00088,2023-02-26,Returned,2023-02-27
O002854,C00217,2023-05-16,Delivered,2023-05-24
O002855,C00307,2024-11-20,Shipped,
O002856,C00193,2024-04-05,Delivered,2024-04-08
O002857,C00204,2023-03-03,Delivered,2023-03-06
O002858,C00063,2023-09-28,Shipped,
O002859,C00054,2023-12-30,Delivered,2024-01-07
O002860,C00089,2023-07-17,delivered,2023-07-20
O002861,C00009,2024-05-02,Placed,
O002862,C00302,2023-08-09,Cancelled,
O002863,C00054,2024-08-10,Delivered,2024-08-15
O002864,C00148,2023-12-27,DELIVERED,2024-01-06
O002865,C00221,2024-08-27,PLACED,
O002866,C00301,2023-03-02,Delivered,2023-03-09
O002867,C00178,2023-10-21,Delivered,2023-10-25
O002868,C00335,2023-03-23,Delivered,2023-03-30
O002869,C00315,2024-03-10,delivered,2024-03-19
O002870,C00150,2024-08-31,Cancelled,
O002871,C00111,2024-12-22,Delivered,2024-12-29
O002872,C00064,2023-03-21,DELIVERED,2023-03-24
O002873,C00303,2023-10-26,Delivered,2023-11-01
O002874,C00211,2023-11-28,Delivered,2023-12-02
O002875,C00337,2023-02-17,Returned,2023-02-22
O002876,C00004,2024-05-26,Placed,
O002877,C00278,2023-06-10,Cancelled,
O002878,C00202,2024-03-01,Shipped,
O002879,C00390,2023-09-13,delivered,2023-09-21
O002880,C00144,2023-02-23,Cancelled,
O002881,C00014,2024-09-17,Delivered,2024-09-20
O002882,C00276,2024-03-23,Placed,
O002883,C00052,2023-02-28,Delivered,2023-03-09
O002884,C00094,2023-04-19,Shipped,
O002885,C00147,2023-04-10,Placed,
O002886,C00176,2023-12-29,placed,
O002887,C00046,2023-09-24,Delivered,2023-09-25
O002888,C00194,2023-12-03,Shipped,
O002889,C00223,2024-07-30,SHIPPED,
O002890,C00288,2024-04-28,Delivered,2024-05-06
O002891,C00345,2024-04-15,delivered,2024-04-12
O002892,C00376,2024-01-07,Delivered,2024-01-14
O002893,C00162,2023-11-03,Cancelled,
O002894,C00271,2024-01-07,delivered,2024-01-17
O002895,C00263,2024-06-20,Shipped,
O002896,C00150,2023-10-21,Delivered,2023-10-31
O002897,C00299,2023-12-17,DELIVERED,2023-12-24
O002898,C00104,2024-01-02,CANCELLED,
O002899,C00255,2023-12-27,shipped,
O002900,C00269,2023-07-17,cancelled,
O002901,C00255,2023-06-01,Delivered,2023-06-02
O002902,C00009,2024-03-25,Cancelled,
O002903,C00238,2023-07-24,Cancelled,
O002904,C00217,2024-07-06,Delivered,2024-07-10
O002905,C00306,2024-10-27,Placed,
O002906,C00283,2023-02-22,Cancelled,
O002907,C00288,2023-01-25,Cancelled,
O002908,C00275,2023-12-02,Delivered,2023-12-11
O002909,C00270,2023-01-25,shipped,
O002910,C00349,2023-07-08,delivered,2023-07-10
O002911,C00210,2024-06-06,Delivered,2024-06-04
O002912,C00295,2024-06-27,Delivered,2024-07-03
O002913,C00126,2024-08-17,Cancelled,
O002914,C00328,2023-09-29,Shipped,
O002915,C00316,2023-02-19,Returned,2023-02-23
O002916,C00065,2023-07-28,Shipped,
O002917,C00015,2024-08-04,Cancelled,
O002918,C00063,2023-11-19,Returned,2023-11-26
O002919,C00328,2023-11-24,Cancelled,
O002920,C00168,2024-02-25,Shipped,
O002921,C00027,2023-08-04,Cancelled,
O002922,C00283,2024-12-31,SHIPPED,
O002923,C00275,2024-03-21,Delivered,2024-03-22
O002924,C00276,2024-03-04,Shipped,
O002925,C00154,2024-07-31,Placed,
O002926,C00100,2024-12-10,shipped,
O002927,C00386,2023-03-11,Delivered,2023-03-09
O002928,C00091,2023-11-16,Delivered,2023-11-21
O002929,C00178,2024-04-05,Shipped,
O002930,C00274,2024-09-11,PLACED,
O002931,C00094,2023-09-21,Returned,2023-09-22
O002932,C00234,2023-05-19,PLACED,
O002933,C00197,2023-11-01,Delivered,2023-11-11
O002934,C00353,2024-10-19,Delivered,2024-10-27
O002935,C00070,2023-04-11,Delivered,2023-04-13
O002936,C00390,2024-05-07,Delivered,2024-05-12
O002937,C00346,2023-02-09,Delivered,2023-02-16
O002938,C00090,2024-06-17,Delivered,2024-06-18
O002939,C00160,2024-11-09,Cancelled,
O002940,C00289,2024-07-29,DELIVERED,2024-08-08
O002941,C00056,2023-06-17,Delivered,2023-06-26
O002942,C00276,2024-06-21,Shipped,
O002943,C00273,2024-02-16,Delivered,2024-02-17
O002944,C00393,2024-01-10,DELIVERED,2024-01-13
O002945,C00139,2023-01-07,Delivered,2023-01-13
O002946,C00036,2023-05-14,Delivered,2023-05-19
O002947,C00358,2023-05-14,Delivered,2023-05-23
O002948,C00036,2024-08-06,Placed,
O002949,C00028,2024-02-21,Shipped,
O002950,C00221,2023-03-04,Returned,2023-03-12
O002951,C00342,2024-07-04,Delivered,2024-07-13
O002952,C00375,2023-06-18,Placed,
O002953,C00214,2023-10-29,Delivered,2023-11-01
O002954,C00263,2023-10-30,returned,2023-11-04
O002955,C00292,2024-08-09,Delivered,2024-08-12
O002956,C00087,2024-05-29,Delivered,2024-06-08
O002957,C00109,2023-03-15,Delivered,2023-03-25
O002958,C00117,2023-09-28,Cancelled,
O002959,C00349,2023-10-21,Cancelled,
O002960,C00163,2023-11-27,Delivered,2023-12-02
O002961,C00082,2023-05-07,DELIVERED,2023-05-09
O002962,C00135,2024-08-20,Delivered,2024-08-28
O002963,C00048,2024-01-15,Delivered,2024-01-18
O002964,C00308,2023-07-27,Delivered,2023-07-28
O002965,C00372,2023-12-03,Delivered,2023-12-13
O002966,C00349,2024-06-03,Delivered,2024-06-13
O002967,C00146,2023-04-18,Delivered,2023-04-21
O002968,C00355,2023-08-18,returned,2023-08-28
O002969,C00002,2023-03-07,Cancelled,
O002970,C00372,2024-09-17,Delivered,2024-09-26
O002971,C00061,2024-12-17,Delivered,2024-12-25
O002972,C00385,2023-07-11,Delivered,2023-07-21
O002973,C00225,2024-07-05,Shipped,
O002974,C00151,2024-01-20,Delivered,2024-01-27
O002975,C00313,2024-11-11,Cancelled,
O002976,C00068,2023-11-25,CANCELLED,
O002977,C00024,2024-10-30,DELIVERED,2024-11-07
O002978,C00171,2024-02-29,returned,2024-03-07
O002979,C00108,2024-10-31,Delivered,2024-11-05
O002980,C00075,2023-03-27,Delivered,2023-04-02
O002981,C00012,2024-12-20,Shipped,
O002982,C00164,2023-12-09,Cancelled,
O002983,C00292,2023-01-01,delivered,2023-01-04
O002984,C00261,2023-04-25,Cancelled,
O002985,C00400,2023-02-25,Delivered,2023-02-26
O002986,C00033,2024-08-10,Cancelled,
O002987,C00342,2024-04-17,Delivered,2024-04-20
O002988,C00029,2024-07-30,Delivered,2024-08-04
O002989,C00305,2023-08-28,Cancelled,
O002990,C00213,2024-01-29,Cancelled,
O002991,C00260,2024-06-18,Delivered,2024-06-27
O002992,C00228,2023-02-27,Delivered,2023-03-03
O002993,C00190,2024-09-17,Delivered,2024-09-19
O002994,C00206,2023-03-03,Delivered,2023-03-09
O002995,C00143,2024-10-02,Delivered,2024-10-09
O002996,C00012,2024-11-25,Delivered,2024-12-04
O002997,C00172,2024-04-22,Cancelled,
O002998,C00069,2023-12-17,Delivered,2023-12-20
O002999,C00331,2024-12-29,Returned,2025-01-06
O003000,C00139,2024-01-10,Delivered,2024-01-17
