payment_id,order_id,amount,method,payment_status,payment_date
PM002389,O002476,75981.41,COD,Success,2023-06-28
PM002390,O002477,83446.19,Credit Card,Success,2024-05-19
PM002391,O002478,106259.47,Debit Card,Pending,2024-06-16
PM002392,O002479,3459.69,Wallet,Refunded,2023-04-26
PM002393,O002480,5135.76,Debit Card,Success,2023-12-25
PM002394,O002481,25106.84,Net Banking,Success,2023-04-12
PM002395,O002482,77909.12,COD,Success,2023-03-27
PM002396,O002483,27852.33,Net Banking,Success,2023-01-17
PM002397,O002484,8043.72,Debit Card,Pending,2023-03-21
PM002398,O002485,59693.65,Wallet,Refunded,2024-06-24
PM002399,O002486,70936.9,Debit Card,Success,2023-01-25
PM002400,O002487,17957.55,Net Banking,Success,2024-10-18
PM002401,O002488,29201.88,COD,Refunded,2023-01-12
PM002402,O002489,40980.82,COD,Success,2023-07-20
PM002403,O002490,124217.76,Net Banking,Success,2023-03-21
PM002404,O002491,14864.0,Net Banking,Pending,2024-11-07
PM002405,O002492,68167.9,Credit Card,Success,2023-05-04
PM002406,O002493,10724.96,COD,Success,2023-10-02
PM002407,O002494,48329.81,COD,Failed,2024-05-09
PM002408,O002495,67910.09,COD,Success,2023-06-02
PM002409,O002496,32104.89,COD,Success,2024-12-26
PM002410,O002497,80130.66,COD,Pending,2023-01-31
PM002411,O002498,75724.08,Credit Card,Failed,2023-08-27
PM002412,O002499,52338.32,UPI,Success,2023-06-20
PM002413,O002500,66865.63,COD,Success,2023-03-02
PM002414,O002501,46127.49,Credit Card,Success,2024-06-24
PM002415,O002502,14694.37,UPI,Failed,2023-05-01
PM002416,O002503,56998.24,Wallet,Success,2024-08-12
PM002417,O002504,14366.04,Debit Card,Failed,2024-10-02
PM002418,O002505,99784.01,Credit Card,Success,2024-10-19
PM002419,O002506,45235.19,COD,Failed,2024-01-19
PM002420,O002507,41221.68,UPI,Success,2024-08-05
PM002421,O002508,31278.0,UPI,Success,2023-06-25
PM002422,O002509,30829.83,UPI,Success,2023-09-02
PM002423,O002510,14194.63,UPI,Success,2024-02-03
PM002424,O002511,5599.57,Debit Card,Success,2024-06-15
PM002425,O002512,21735.1,Net Banking,Success,2024-03-24
PM002426,O002513,109508.26,Wallet,Success,2023-02-23
PM002427,O002514,72013.46,Credit Card,Success,2024-07-15
PM002428,O002515,19810.59,UPI,Success,2023-05-20
PM002429,O002516,83415.58,Credit Card,Success,2024-08-15
PM002430,O002517,76592.25,Wallet,Success,2024-05-16
PM002431,O002518,30715.41,UPI,Success,2023-02-11
PM002432,O002519,114814.25,UPI,Failed,2024-08-06
PM002433,O002520,25689.09,Credit Card,Refunded,2024-03-11
PM002434,O002521,53711.05,COD,Success,2023-02-28
PM002435,O002522,147667.94,Net Banking,Failed,2024-05-28
PM002436,O002523,60208.55,COD,Success,2024-03-03
PM002437,O002524,134706.01,Credit Card,Success,2024-07-18
PM002438,O002525,61013.31,UPI,Refunded,2023-12-02
PM002439,O002526,21737.94,Credit Card,Success,2023-01-01
PM002440,O002527,98196.98,Net Banking,Success,2023-11-24
PM002441,O002528,22919.76,UPI,Success,2024-03-03
PM002442,O002529,65089.61,Wallet,Success,2023-09-09
PM002443,O002530,2530.88,Net Banking,Success,2024-06-03
PM002444,O002531,118608.91,COD,Success,2023-07-27
PM002445,O002532,26342.14,COD,Success,2024-09-11
PM002446,O002533,134596.67,Wallet,Success,2023-02-02
PM002447,O002534,15753.12,Wallet,Failed,2024-09-24
PM002448,O002535,41704.0,Net Banking,Success,2023-09-14
PM002449,O002536,22665.34,Debit Card,Success,2023-11-19
PM002450,O002537,10636.45,UPI,Success,2023-03-13
PM002451,O002538,47095.36,UPI,Success,2023-01-18
PM002452,O002539,208298.59,Credit Card,Success,2023-11-24
PM002453,O002540,44211.65,Wallet,Success,2024-04-09
PM002454,O002541,101070.18,COD,Success,2023-06-22
PM002455,O002542,35321.52,Wallet,Success,2024-06-27
PM002456,O002543,46933.83,UPI,Success,2024-12-24
PM002457,O002544,54759.9,UPI,Success,2023-06-23
PM002458,O002545,87544.3,Debit Card,Success,2023-02-16
PM002459,O002546,14938.28,Net Banking,Pending,2023-01-29
PM002460,O002547,11776.2,COD,Pending,2024-03-09
PM002461,O002548,66807.04,UPI,Failed,2024-12-02
PM002462,O002549,142220.96,COD,Success,2023-07-26
PM002463,O002550,36280.08,Net Banking,Success,2024-04-24
PM002464,O002551,145351.54,Credit Card,Success,2023-11-05
PM002465,O002552,24726.58,COD,Success,2023-07-11
PM002466,O002553,170387.06,COD,Refunded,2023-11-16
PM002467,O002554,84596.45,Net Banking,Success,2023-03-01
PM002468,O002555,19144.57,UPI,Success,2023-03-22
PM002469,O002556,71738.15,UPI,Failed,2024-08-07
PM002470,O002557,86092.24,Debit Card,Success,2023-08-20
PM002471,O002558,30150.96,COD,Success,2023-12-28
PM002472,O002559,142738.45,Credit Card,Success,2023-08-12
PM002473,O002560,40884.51,Credit Card,Pending,2023-06-04
PM002474,O002561,36169.16,COD,Success,2024-11-02
PM002475,O002562,49807.84,Debit Card,Failed,2024-09-23
PM002476,O002563,12839.72,COD,Success,2023-06-27
PM002477,O002564,24396.6,Debit Card,Success,2024-12-28
PM002478,O002565,28983.92,UPI,Refunded,2023-09-13
PM002479,O002566,31321.85,Credit Card,Refunded,2024-09-29
PM002480,O002567,63860.83,Credit Card,Success,2024-08-24
PM002481,O002568,5135.76,Debit Card,Success,2024-11-02
PM002482,O002569,136417.02,Net Banking,Success,2023-09-27
PM002483,O002570,32479.27,Net Banking,Success,2024-12-25
PM002484,O002571,91218.96,Wallet,Refunded,2024-01-09
PM002485,O002572,31918.02,Credit Card,Success,2023-02-05
PM002486,O002573,78094.97,Credit Card,Success,2023-08-08
PM002487,O002574,21725.84,UPI,Success,2024-01-06
PM002488,O002575,103579.55,Net Banking,Success,2024-05-17
PM002489,O002576,104517.74,Net Banking,Success,2024-08-27
PM002490,O002577,65441.17,Credit Card,Success,2023-08-06
PM002491,O002578,3646.7,COD,Success,2024-06-04
PM002492,O002579,28105.2,COD,Success,2023-05-06
PM002493,O002580,70566.24,Debit Card,Success,2024-04-06
PM002494,O002581,38619.7,Wallet,Success,2024-08-10
PM002495,O002582,4115.14,Net Banking,Failed,2024-01-23
PM002496,O002583,13181.63,Net Banking,Success,2024-11-07
PM002497,O002584,85988.41,Wallet,Success,2024-11-02
PM002498,O002585,50647.64,COD,Failed,2024-09-28
PM002499,O002586,93702.39,Debit Card,Failed,2024-03-16
PM002500,O002587,15279.84,Wallet,Success,2024-07-17
PM002501,O002588,48538.4,Net Banking,Success,2024-12-08
PM002502,O002589,67964.57,COD,Success,2023-05-06
PM002503,O002590,59129.82,Debit Card,Success,2023-12-16
PM002504,O002591,9907.88,Wallet,Success,2023-11-24
PM002505,O002592,66688.73,Net Banking,Success,2024-06-26
PM002506,O002593,75104.92,Credit Card,Success,2024-04-21
PM002507,O002594,58250.12,Net Banking,Success,2023-11-04
PM002508,O002595,99081.86,Credit Card,Success,2023-04-16
PM002509,O002596,72413.84,Credit Card,Success,2024-11-07
PM002510,O002597,98698.26,Net Banking,Success,2023-11-28
PM002511,O002598,116890.17,Credit Card,Failed,2023-11-04
PM002512,O002599,88482.42,Net Banking,Refunded,2023-07-27
PM002513,O002600,76397.54,Wallet,Success,2024-05-07
PM002514,O002601,62909.33,Net Banking,Failed,2023-05-06
PM002515,O002602,31668.7,Debit Card,Refunded,2024-02-06
PM002516,O002603,39608.81,Debit Card,Success,2024-01-12
PM002517,O002604,39331.14,Credit Card,Pending,2023-01-04
PM002518,O002605,113485.17,UPI,Success,2024-11-14
PM002519,O002606,103731.49,Debit Card,Success,2023-06-26
PM002520,O002607,44421.11,COD,Success,2023-06-29
PM002521,O002608,65079.35,Credit Card,Success,2023-10-28
PM002522,O002609,17182.8,Credit Card,Success,2024-11-14
PM002523,O002610,29325.3,Debit Card,Success,2023-03-04
PM002524,O002611,94724.09,Net Banking,Success,2023-01-03
PM002525,O002612,22066.64,Credit Card,Success,2024-02-29
PM002526,O002613,25334.96,Wallet,Success,2023-04-17
PM002527,O002614,62601.74,Net Banking,Success,2023-11-16
PM002528,O002615,31280.4,Wallet,Success,2023-06-06
PM002529,O002617,114456.53,Credit Card,Failed,2023-09-16
PM002530,O002618,47508.18,UPI,Success,2024-08-15
PM002531,O002619,70101.61,Wallet,Success,2024-11-27
PM002532,O002620,36447.56,COD,Success,2024-12-30
PM002533,O002621,34170.16,Net Banking,Success,2023-09-03
PM002534,O002623,39909.8,UPI,Success,2024-07-23
PM002535,O002624,87355.8,Wallet,Success,2023-04-19
PM002536,O002625,983.24,Net Banking,Failed,2023-10-23
PM002537,O002626,66782.75,Debit Card,Success,2023-01-11
PM002538,O002627,97667.34,COD,Success,2024-09-05
PM002539,O002628,71530.38,Net Banking,Failed,2024-03-22
PM002540,O002629,90574.42,Debit Card,Success,2023-09-10
PM002541,O002630,49682.23,Net Banking,Success,2023-08-11
PM002542,O002631,61354.95,Wallet,Success,2024-09-16
PM002543,O002632,46336.87,Net Banking,Failed,2023-09-04
PM002544,O002633,86476.56,Credit Card,Success,2024-09-26
PM002545,O002634,102926.0,UPI,Success,2024-08-12
PM002546,O002635,3120.12,COD,Failed,2023-07-30
PM002547,O002636,26713.2,Wallet,Success,2024-12-23
PM002548,O002637,115793.23,Credit Card,Success,2024-04-12
PM002549,O002638,4649.88,Net Banking,Success,2024-07-04
PM002550,O002639,84316.4,Wallet,Success,2024-12-11
PM002551,O002640,70126.92,Debit Card,Success,2023-06-18
PM002552,O002641,39743.53,Wallet,Success,2023-08-21
PM002553,O002643,6782.64,Credit Card,Success,2023-10-06
PM002554,O002644,54713.66,Credit Card,Failed,2023-02-11
PM002555,O002645,120687.18,Net Banking,Success,2023-06-07
PM002556,O002646,91646.5,UPI,Success,2024-10-08
PM002557,O002647,67155.48,Wallet,Success,2024-12-13
PM002558,O002648,4115.14,COD,Success,2023-03-04
PM002559,O002649,79777.81,Net Banking,Refunded,2024-05-21
PM002560,O002650,120443.58,Debit Card,Failed,2023-08-07
PM002561,O002651,22290.44,Net Banking,Success,2024-10-06
PM002562,O002652,55875.0,COD,Success,2024-02-10
PM002563,O002653,48638.42,Wallet,Refunded,2024-06-08
PM002564,O002654,66137.92,Net Banking,Pending,2023-08-20
PM002565,O002655,42501.88,Credit Card,Success,2024-08-01
PM002566,O002656,12303.56,Wallet,Success,2024-01-10
PM002567,O002657,46550.18,Net Banking,Success,2023-08-17
PM002568,O002658,89049.67,Credit Card,Success,2023-01-09
PM002569,O002659,141404.27,Debit Card,Pending,2023-06-27
PM002570,O002660,64212.32,Debit Card,Success,2024-12-12
PM002571,O002661,65658.22,Debit Card,Success,2024-06-26
PM002572,O002662,45990.97,Debit Card,Success,2023-12-10
PM002573,O002663,52553.52,COD,Refunded,2023-03-16
PM002574,O002664,109493.26,Credit Card,Success,2024-09-07
PM002575,O002665,10305.42,COD,Success,2023-10-02
PM002576,O002666,75272.65,COD,Success,2023-04-26
PM002577,O002667,24401.15,Debit Card,Success,2023-01-23
PM002578,O002668,84001.02,UPI,Success,2024-09-28
PM002579,O002669,127256.79,Credit Card,Success,2023-08-18
PM002580,O002671,107585.59,COD,Success,2023-05-11
PM002581,O002672,62510.26,Net Banking,Success,2024-11-16
PM002582,O002673,64936.73,Debit Card,Success,2023-02-07
PM002583,O002674,45071.8,Wallet,Success,2023-01-16
PM002584,O002675,35331.26,Wallet,Success,2024-07-05
PM002585,O002676,31663.16,Credit Card,Refunded,2023-12-19
PM002586,O002677,66602.83,Credit Card,Failed,2023-04-01
PM002587,O002678,22870.58,COD,Success,2023-08-17
PM002588,O002679,75497.47,Wallet,Failed,2024-12-18
PM002589,O002680,79456.45,Wallet,Success,2023-04-10
PM002590,O002681,89598.53,Debit Card,Success,2024-05-02
PM002591,O002682,38564.15,COD,Success,2024-05-19
PM002592,O002683,133296.03,Wallet,Success,2024-06-22
PM002593,O002684,8255.32,Net Banking,Failed,2024-10-02
PM002594,O002685,20468.73,Wallet,Success,2024-06-22
PM002595,O002686,75390.23,Debit Card,Success,2024-03-05
PM002596,O002687,44585.71,Wallet,Failed,2023-08-19
PM002597,O002688,113685.6,UPI,Success,2023-08-24
PM002598,O002689,72832.82,UPI,Success,2024-09-29
PM002599,O002690,25684.53,Net Banking,Success,2023-01-24
PM002600,O002691,22559.64,COD,Success,2023-02-13
PM002601,O002692,64869.8,Debit Card,Failed,2024-06-11
PM002602,O002693,85197.17,UPI,Success,2023-12-24
PM002603,O002694,82901.44,COD,Success,2023-07-30
PM002604,O002695,38538.97,Net Banking,Pending,2024-11-12
PM002605,O002696,34658.9,Net Banking,Refunded,2023-03-29
PM002606,O002697,11609.82,Wallet,Pending,2024-01-13
PM002607,O002698,107091.14,Wallet,Success,2024-02-01
PM002608,O002699,91954.81,UPI,Pending,2024-10-30
PM002609,O002700,37831.86,Debit Card,Success,2023-04-20
PM002610,O002701,41764.66,Credit Card,Success,2023-08-11
PM002611,O002702,28998.46,Net Banking,Success,2024-10-25
PM002612,O002703,135771.64,Debit Card,Success,2023-07-20
PM002613,O002704,983.24,UPI,Success,2024-04-25
PM002614,O002705,26401.14,UPI,Success,2024-08-24
PM002615,O002706,35197.5,COD,Success,2024-12-13
PM002616,O002707,51969.56,Wallet,Success,2024-12-10
PM002617,O002708,19198.7,Credit Card,Success,2023-06-10
PM002618,O002709,50345.0,Debit Card,Success,2023-07-19
PM002619,O002710,167518.77,Wallet,Success,2024-03-25
PM002620,O002711,38904.75,Wallet,Success,2023-06-04
PM002621,O002712,42586.71,Wallet,Refunded,2024-06-22
PM002622,O002713,24745.21,Net Banking,Success,2023-04-22
PM002623,O002714,80554.51,Wallet,Refunded,2024-10-11
PM002624,O002715,70281.05,Wallet,Success,2024-03-16
PM002625,O002716,15497.8,Wallet,Success,2023-02-21
PM002626,O002717,34579.83,Debit Card,Success,2023-01-28
PM002627,O002718,66178.03,COD,Success,2024-04-06
PM002628,O002719,36261.89,UPI,Success,2023-07-29
PM002629,O002720,22484.16,Wallet,Success,2024-09-18
PM002630,O002721,26613.94,UPI,Success,2023-11-24
PM002631,O002722,72610.6,Credit Card,Success,2024-04-11
PM002632,O002723,27663.03,Wallet,Success,2024-04-25
PM002633,O002724,119304.55,Wallet,Success,2023-03-03
PM002634,O002725,81547.46,Credit Card,Success,2023-10-25
PM002635,O002726,30895.76,Wallet,Success,2024-12-31
PM002636,O002727,146327.48,Credit Card,Success,2024-05-30
PM002637,O002728,75453.53,Net Banking,Failed,2023-09-11
PM002638,O002729,13433.93,Credit Card,Success,2024-05-25
PM002639,O002730,15886.42,Net Banking,Success,2023-10-12
PM002640,O002731,38275.82,COD,Success,2023-08-25
PM002641,O002732,34708.87,Wallet,Success,2023-03-22
PM002642,O002733,57133.74,Wallet,Success,2024-05-27
PM002643,O002734,40953.88,Credit Card,Success,2024-05-03
PM002644,O002735,93827.94,Debit Card,Success,2023-12-24
PM002645,O002736,46606.48,Net Banking,Success,2024-05-10
PM002646,O002737,99076.6,Debit Card,Success,2024-05-05
PM002647,O002738,22398.28,Net Banking,Failed,2023-09-25
PM002648,O002739,97900.54,Debit Card,Failed,2024-02-09
PM002649,O002740,5516.66,UPI,Success,2023-11-23
PM002650,O002741,111835.78,Credit Card,Pending,2024-06-29
PM002651,O002742,10788.99,Credit Card,Success,2024-10-06
PM002652,O002743,5599.57,Debit Card,Success,2024-04-23
PM002653,O002744,14839.77,Wallet,Success,2024-01-11
PM002654,O002745,91457.46,UPI,Success,2023-12-31
PM002655,O002746,87590.58,Debit Card,Success,2024-02-20
PM002656,O002747,51605.11,Net Banking,Success,2023-08-05
PM002657,O002748,107887.45,Net Banking,Success,2024-05-11
PM002658,O002749,122280.0,UPI,Success,2024-11-18
PM002659,O002750,138383.22,Credit Card,Success,2024-05-22
PM002660,O002751,9560.81,Net Banking,Success,2023-08-04
PM002661,O002752,60348.12,Debit Card,Failed,2024-07-12
PM002662,O002753,74429.29,Credit Card,Success,2024-02-23
PM002663,O002754,100297.42,Net Banking,Success,2024-08-21
PM002664,O002755,96188.44,Wallet,Success,2023-12-11
PM002665,O002756,56647.99,Debit Card,Success,2023-09-26
PM002666,O002757,136034.02,Debit Card,Success,2023-09-21
PM002667,O002758,3932.96,Debit Card,Success,2023-09-10
PM002668,O002759,87546.41,COD,Success,2023-05-04
PM002669,O002760,27210.06,UPI,Success,2023-06-06
PM002670,O002761,54155.29,Wallet,Success,2024-08-12
PM002671,O002763,74266.85,UPI,Success,2023-09-12
PM002672,O002764,70635.87,COD,Success,2024-10-11
PM002673,O002765,95432.99,Wallet,Success,2023-12-21
PM002674,O002766,44423.51,Net Banking,Success,2024-05-28
PM002675,O002767,25688.11,COD,Success,2023-02-12
PM002676,O002768,60133.85,UPI,Refunded,2023-06-11
PM002677,O002769,29023.0,COD,Success,2023-04-23
PM002678,O002770,65485.83,UPI,Success,2023-11-22
PM002679,O002771,71270.51,UPI,Success,2023-06-28
PM002680,O002772,56463.81,Net Banking,Success,2024-03-12
PM002681,O002773,173898.41,UPI,Refunded,2023-03-21
PM002682,O002774,65357.48,Net Banking,Success,2024-03-08
PM002683,O002775,28509.39,Credit Card,Success,2023-06-17
PM002684,O002776,41221.68,COD,Success,2023-01-19
PM002685,O002777,136931.7,Wallet,Success,2024-05-08
PM002686,O002778,24609.52,COD,Success,2023-06-22
PM002687,O002779,60159.73,Net Banking,Failed,2023-06-28
PM002688,O002780,42493.75,Wallet,Success,2024-09-06
PM002689,O002781,20257.4,Credit Card,Success,2024-01-04
PM002690,O002782,30751.66,COD,Success,2023-07-12
PM002691,O002783,46377.66,Debit Card,Success,2024-01-19
PM002692,O002784,91178.47,Debit Card,Success,2023-06-20
PM002693,O002785,43261.15,Wallet,Success,2023-08-25
PM002694,O002786,16946.6,Credit Card,Success,2023-10-30
PM002695,O002787,85626.8,COD,Success,2023-03-17
PM002696,O002788,27380.91,Wallet,Success,2023-09-02
PM002697,O002789,56023.37,COD,Failed,2023-02-25
PM002698,O002790,133802.77,Net Banking,Success,2024-08-16
PM002699,O002791,9007.85,Net Banking,Success,2024-06-19
PM002700,O002792,4587.97,Credit Card,Success,2024-05-03
PM002701,O002793,91667.38,Debit Card,Success,2023-11-09
PM002702,O002794,10635.38,Credit Card,Success,2024-11-01
PM002703,O002795,121882.78,Credit Card,Success,2024-05-19
PM002704,O002796,26253.21,Debit Card,Success,2024-10-08
PM002705,O002797,51784.45,Net Banking,Success,2024-11-12
PM002706,O002798,76252.02,COD,Success,2024-12-06
PM002707,O002799,13433.93,COD,Success,2023-03-05
PM002708,O002800,128705.33,Wallet,Success,2023-09-25
PM002709,O002801,45261.09,Debit Card,Success,2023-03-08
PM002710,O002802,111173.28,Credit Card,Success,2023-11-28
PM002711,O002803,28983.02,Net Banking,Success,2024-09-04
PM002712,O002804,177228.57,Wallet,Success,2024-11-20
PM002713,O002805,55121.39,Debit Card,Pending,2024-03-12
PM002714,O002806,74060.97,Net Banking,Refunded,2024-02-12
PM002715,O002807,87131.16,UPI,Pending,2023-06-06
PM002716,O002808,87785.31,Credit Card,Success,2024-09-12
PM002717,O002809,19027.07,Credit Card,Success,2023-01-27
PM002718,O002810,48655.47,Debit Card,Success,2023-12-07
PM002719,O002811,23947.16,Net Banking,Success,2023-12-21
PM002720,O002812,62238.38,COD,Pending,2024-12-06
PM002721,O002813,52434.37,Credit Card,Success,2023-09-18
PM002722,O002814,29185.23,Debit Card,Success,2023-09-25
PM002723,O002815,50328.6,Credit Card,Success,2023-01-03
PM002724,O002816,36229.9,Wallet,Success,2023-06-02
PM002725,O002817,18192.24,Wallet,Pending,2023-11-25
PM002726,O002818,9120.27,Credit Card,Success,2024-05-01
PM002727,O002819,11269.48,UPI,Success,2023-10-13
PM002728,O002820,80125.18,Credit Card,Success,2023-05-10
PM002729,O002821,136442.74,COD,Refunded,2023-09-12
PM002730,O002822,3120.12,Net Banking,Success,2024-03-10
PM002731,O002823,58088.48,Wallet,Success,2023-08-03
PM002732,O002824,41897.71,Net Banking,Success,2023-10-04
PM002733,O002825,57334.49,COD,Success,2024-07-10
PM002734,O002826,54303.82,Net Banking,Failed,2023-01-16
PM002735,O002827,26549.18,Debit Card,Success,2024-06-07
PM002736,O002828,105126.31,Wallet,Pending,2023-10-15
PM002737,O002829,82859.56,Debit Card,Success,2024-04-01
PM002738,O002830,59628.88,UPI,Success,2023-08-14
PM002739,O002831,18897.55,COD,Success,2024-05-12
PM002740,O002832,80129.52,UPI,Success,2024-05-03
PM002741,O002833,6151.78,Debit Card,Success,2023-11-25
PM002742,O002834,48875.26,Debit Card,Success,2024-10-01
PM002743,O002835,48525.38,Net Banking,Success,2024-09-11
PM002744,O002836,51860.85,Net Banking,Success,2023-12-01
PM002745,O002837,54464.86,Credit Card,Failed,2023-01-10
PM002746,O002838,78043.92,Credit Card,Success,2023-11-07
PM002747,O002840,68844.51,Debit Card,Pending,2023-01-20
PM002748,O002841,53735.72,UPI,Failed,2024-04-26
PM002749,O002842,21921.13,Debit Card,Success,2024-11-04
PM002750,O002843,43100.92,Net Banking,Success,2024-05-24
PM002751,O002844,117233.83,Net Banking,Success,2024-12-18
PM002752,O002845,22752.7,Debit Card,Success,2024-10-21
PM002753,O002846,115129.8,Wallet,Success,2023-03-10
PM002754,O002847,65852.57,Debit Card,Success,2024-08-11
PM002755,O002848,100316.15,UPI,Success,2023-08-29
PM002756,O002849,47169.5,UPI,Success,2024-06-27
PM002757,O002850,22309.26,Debit Card,Success,2023-05-10
PM002758,O002851,39535.8,COD,Success,2023-05-10
PM002759,O002852,145165.71,Wallet,Pending,2024-10-30
PM002760,O002853,152007.3,Credit Card,Success,2023-02-26
PM002761,O002854,101375.01,Debit Card,Success,2023-05-16
PM002762,O002855,49478.55,Wallet,Refunded,2024-11-20
PM002763,O002856,63785.4,Wallet,Pending,2024-04-05
PM002764,O002857,94561.31,Net Banking,Success,2023-03-03
PM002765,O002858,55287.26,Net Banking,Success,2023-09-28
PM002766,O002859,31241.13,Wallet,Refunded,2023-12-30
PM002767,O002860,16329.96,Debit Card,Success,2023-07-17
PM002768,O002862,69560.9,Net Banking,Refunded,2023-08-09
PM002769,O002863,57996.92,Wallet,Success,2024-08-10
PM002770,O002864,80949.33,Debit Card,Pending,2023-12-27
PM002771,O002865,27482.72,UPI,Success,2024-08-27
PM002772,O002866,80389.04,Wallet,Success,2023-03-02
PM002773,O002867,108541.68,UPI,Refunded,2023-10-21
PM002774,O002868,43042.89,Debit Card,Success,2023-03-23
PM002775,O002869,137635.77,COD,Success,2024-03-10
PM002776,O002870,151551.22,Credit Card,Success,2024-08-31
PM002777,O002871,81245.84,COD,Success,2024-12-22
PM002778,O002872,47038.14,UPI,Success,2023-03-21
PM002779,O002873,23422.17,Wallet,Success,2023-10-26
PM002780,O002874,20988.16,Wallet,Success,2023-11-28
PM002781,O002875,63836.04,Debit Card,Success,2023-02-17
PM002782,O002876,64918.88,COD,Success,2024-05-26
PM002783,O002877,38452.14,Wallet,Success,2023-06-10
PM002784,O002878,28915.55,Net Banking,Success,2024-03-01
PM002785,O002879,9471.71,Wallet,Refunded,2023-09-13
PM002786,O002880,4946.59,Debit Card,Success,2023-02-23
PM002787,O002881,12169.68,UPI,Refunded,2024-09-17
PM002788,O002882,85327.26,UPI,Success,2024-03-23
PM002789,O002883,24335.88,Wallet,Pending,2023-02-28
PM002790,O002884,13433.93,Wallet,Failed,2023-04-19
PM002791,O002885,73471.85,Wallet,Success,2023-04-10
PM002792,O002886,99513.72,Debit Card,Success,2023-12-29
PM002793,O002887,40547.94,Credit Card,Failed,2023-09-24
PM002794,O002888,137943.5,UPI,Success,2023-12-03
PM002795,O002889,66570.74,UPI,Success,2024-07-30
PM002796,O002890,11981.85,UPI,Failed,2024-04-28
PM002797,O002891,62756.52,Wallet,Success,2024-04-15
PM002798,O002892,46656.81,Wallet,Success,2024-01-07
PM002799,O002893,9884.0,Net Banking,Success,2023-11-03
PM002800,O002894,33259.27,Credit Card,Success,2024-01-07
PM002801,O002895,27157.3,Debit Card,Success,2024-06-20
PM002802,O002896,28998.46,Net Banking,Success,2023-10-21
PM002803,O002897,45350.1,Net Banking,Failed,2023-12-17
PM002804,O002898,121770.4,UPI,Success,2024-01-02
PM002805,O002899,122671.28,Net Banking,Success,2023-12-27
PM002806,O002900,68513.16,Wallet,Success,2023-07-17
PM002807,O002901,58869.2,Credit Card,Refunded,2023-06-01
PM002808,O002902,88963.71,Credit Card,Success,2024-03-25
PM002809,O002903,1695.66,Net Banking,Success,2023-07-24
PM002810,O002904,12156.81,COD,Success,2024-07-06
PM002811,O002905,101104.15,Debit Card,Pending,2024-10-27
PM002812,O002906,2390.88,Debit Card,Refunded,2023-02-22
PM002813,O002907,22330.04,Net Banking,Success,2023-01-25
PM002814,O002908,7760.58,UPI,Success,2023-12-02
PM002815,O002909,22660.34,UPI,Success,2023-01-25
PM002816,O002910,28680.65,Debit Card,Success,2023-07-08
PM002817,O002911,61354.95,COD,Pending,2024-06-06
PM002818,O002912,31216.6,Wallet,Success,2024-06-27
PM002819,O002913,15992.08,Net Banking,Success,2024-08-17
PM002820,O002914,61396.1,Debit Card,Success,2023-09-29
PM002821,O002915,11330.17,Debit Card,Pending,2023-02-19
PM002822,O002916,31278.0,Wallet,Success,2023-07-28
PM002823,O002917,75372.19,Credit Card,Failed,2024-08-04
PM002824,O002918,11151.18,Credit Card,Success,2023-11-19
PM002825,O002919,83782.53,Net Banking,Success,2023-11-24
PM002826,O002920,0.0,Net Banking,Success,2024-02-25
PM002827,O002921,84382.09,COD,Success,2023-08-04
PM002828,O002922,18251.91,Wallet,Success,2024-12-31
PM002829,O002923,84516.2,UPI,Success,2024-03-21
PM002830,O002924,144565.91,Net Banking,Success,2024-03-04
PM002831,O002925,64612.44,Net Banking,Success,2024-07-31
PM002832,O002927,27621.14,Net Banking,Success,2023-03-11
PM002833,O002928,27997.85,Credit Card,Success,2023-11-16
PM002834,O002929,22752.7,Credit Card,Success,2024-04-05
PM002835,O002930,27047.53,Debit Card,Refunded,2024-09-11
PM002836,O002932,22398.28,Credit Card,Success,2023-05-19
PM002837,O002933,70674.63,Wallet,Success,2023-11-01
PM002838,O002934,128019.93,Debit Card,Success,2024-10-19
PM002839,O002935,71756.56,COD,Success,2023-04-11
PM002840,O002936,3028.1,Wallet,Success,2024-05-07
PM002841,O002937,21726.75,COD,Success,2023-02-09
PM002842,O002938,78266.46,Debit Card,Success,2024-06-17
PM002843,O002939,66409.44,Wallet,Success,2024-11-09
PM002844,O002940,87015.04,Wallet,Success,2024-07-29
PM002845,O002941,44447.44,COD,Success,2023-06-17
PM002846,O002942,86358.58,Net Banking,Success,2024-06-21
PM002847,O002944,176612.04,Net Banking,Success,2024-01-10
PM002848,O002945,83991.32,Wallet,Success,2023-01-07
PM002849,O002946,44435.54,Debit Card,Success,2023-05-14
PM002850,O002947,109844.27,Net Banking,Pending,2023-05-14
PM002851,O002948,25195.3,COD,Success,2024-08-06
PM002852,O002949,74805.35,Net Banking,Success,2024-02-21
PM002853,O002951,78699.06,Credit Card,Success,2024-07-04
PM002854,O002952,91184.2,Net Banking,Success,2023-06-18
PM002855,O002953,77187.84,Credit Card,Success,2023-10-29
PM002856,O002954,83774.08,Credit Card,Success,2023-10-30
PM002857,O002955,62632.16,UPI,Success,2024-08-09
PM002858,O002956,11242.08,Debit Card,Success,2024-05-29
PM002859,O002957,36278.75,Wallet,Success,2023-03-15
PM002860,O002958,28139.44,COD,Success,2023-09-28
PM002861,O002959,94880.05,Net Banking,Success,2023-10-21
PM002862,O002960,11776.2,Debit Card,Success,2023-11-27
PM002863,O002961,90700.85,Credit Card,Refunded,2023-05-07
