order_id,customer_id,order_date,status,delivery_date,is_delivery_date_corrected,delivery_days
O002363,C00302,2024-04-14,Delivered,2024-04-20,False,6.0
O002364,C00056,2024-12-26,Delivered,2025-01-04,False,9.0
O002365,C00114,2023-02-09,Delivered,2023-02-10,False,1.0
O002366,C00394,2023-03-11,Delivered,2023-03-13,False,2.0
O002367,C00116,2024-07-19,Delivered,2024-07-24,False,5.0
O002368,C00094,2024-07-30,Delivered,2024-08-01,False,2.0
O002369,C00384,2023-11-12,Delivered,2023-11-22,False,10.0
O002370,C00398,2024-10-01,Cancelled,,False,
O002371,C00083,2023-05-05,Returned,2023-05-06,False,1.0
O002372,C00065,2023-06-20,Delivered,2023-06-21,False,1.0
O002373,C00189,2023-10-31,Returned,2023-11-06,False,6.0
O002374,C00094,2023-04-22,Placed,,False,
O002375,C00179,2024-05-15,Shipped,,False,
O002376,C00195,2023-11-13,Shipped,,False,
O002377,C00112,2023-04-22,Delivered,2023-05-02,False,10.0
O002378,C00072,2023-11-21,Returned,2023-11-24,False,3.0
O002379,C00240,2023-07-16,Shipped,,False,
O002380,C00294,2024-10-05,Cancelled,,False,
O002381,C00193,2024-10-07,Cancelled,,False,
O002382,C00297,2023-10-08,Delivered,2023-10-12,False,4.0
O002383,C00317,2024-11-18,Delivered,2024-11-22,False,4.0
O002384,C00111,2023-01-22,Shipped,,False,
O002385,C00290,2023-12-29,Delivered,2023-12-30,False,1.0
O002386,C00280,2023-05-20,Delivered,2023-05-22,False,2.0
O002387,C00367,2024-11-27,Delivered,2024-12-07,False,10.0
O002388,C00396,2024-08-28,Delivered,2024-09-03,False,6.0
O002389,C00353,2024-04-04,Delivered,2024-04-09,False,5.0
O002390,C00235,2023-10-14,Shipped,,False,
O002391,C00390,2024-12-28,Delivered,2024-12-29,False,1.0
O002392,C00035,2024-12-25,Delivered,2024-12-26,False,1.0
O002393,C00320,2024-05-17,Delivered,2024-05-23,False,6.0
O002394,C00384,2024-03-27,Returned,2024-04-06,False,10.0
O002395,C00382,2024-10-05,Delivered,2024-10-14,False,9.0
O002396,C00221,2023-07-05,Delivered,2023-07-07,False,2.0
O002397,C00201,2023-08-27,Delivered,2023-08-31,False,4.0
O002398,C00317,2023-11-15,Delivered,2023-11-18,False,3.0
O002399,C00353,2023-01-29,Delivered,2023-02-01,False,3.0
O002400,C00214,2023-12-22,Shipped,,False,
O002401,C00241,2024-09-30,Delivered,2024-10-02,False,2.0
O002402,C00167,2023-03-10,Delivered,2023-03-12,False,2.0
O002403,C00275,2024-03-09,Delivered,2024-03-17,False,8.0
O002404,C00072,2023-06-30,Delivered,2023-07-07,False,7.0
O002405,C00082,2023-05-18,Delivered,2023-05-22,False,4.0
O002406,C00385,2023-09-25,Returned,2023-09-29,False,4.0
O002407,C00337,2024-03-05,Delivered,2024-03-11,False,6.0
O002408,C00135,2024-04-03,Shipped,,False,
O002409,C00271,2024-03-17,Delivered,2024-03-26,False,9.0
O002410,C00093,2023-07-25,Delivered,2023-08-02,False,8.0
O002411,C00181,2023-08-14,Delivered,2023-08-20,False,6.0
O002412,C00005,2023-07-09,Shipped,,False,
O002413,C00132,2024-08-12,Delivered,2024-08-15,False,3.0
O002414,C00374,2023-01-01,Cancelled,,False,
O002415,C00150,2023-03-16,Cancelled,,False,
O002416,C00251,2024-09-08,Cancelled,,False,
O002417,C00012,2023-02-15,Delivered,2023-02-17,False,2.0
O002418,C00347,2024-08-28,Delivered,2024-09-02,False,5.0
O002419,C00134,2024-01-02,Delivered,2024-01-03,False,1.0
O002420,C00270,2023-03-10,Shipped,,False,
O002421,C00189,2023-06-27,Shipped,,False,
O002422,C00025,2024-06-20,Shipped,,False,
O002423,C00345,2023-08-05,Delivered,2023-08-14,False,9.0
O002424,C00111,2024-02-04,Delivered,2024-02-14,False,10.0
O002425,C00101,2023-11-14,Delivered,2023-11-22,False,8.0
O002426,C00399,2024-11-18,Cancelled,,False,
O002427,C00097,2024-05-21,Shipped,,False,
O002428,C00276,2023-06-24,Cancelled,,False,
O002429,C00111,2024-05-05,Delivered,2024-05-12,False,7.0
O002430,C00336,2023-09-21,Placed,,False,
O002431,C00037,2023-09-27,Delivered,2023-10-06,False,9.0
O002432,C00233,2023-09-17,Delivered,2023-09-21,False,4.0
O002433,C00255,2024-03-18,Delivered,2024-03-27,False,9.0
O002434,C00014,2024-11-29,Cancelled,,False,
O002435,C00340,2024-09-09,Delivered,2024-09-12,False,3.0
O002436,C00233,2023-07-15,Delivered,2023-07-25,False,10.0
O002437,C00026,2023-03-20,Delivered,2023-03-30,False,10.0
O002438,C00087,2023-05-08,Delivered,2023-05-13,False,5.0
O002439,C00105,2023-08-30,Shipped,,False,
O002440,C00055,2023-05-15,Shipped,,False,
O002441,C00021,2024-05-21,Delivered,2024-05-30,False,9.0
O002442,C00329,2023-05-25,Delivered,2023-05-26,False,1.0
O002443,C00025,2024-10-17,Delivered,2024-10-20,False,3.0
O002444,C00169,2023-01-13,Delivered,2023-01-16,False,3.0
O002445,C00125,2023-12-18,Delivered,2023-12-26,False,8.0
O002446,C00226,2023-07-04,Delivered,2023-07-14,False,10.0
O002447,C00015,2023-12-21,Returned,2023-12-25,False,4.0
O002448,C00317,2024-07-06,Delivered,2024-07-09,False,3.0
O002449,C00030,2024-12-06,Shipped,,False,
O002450,C00101,2023-04-02,Returned,2023-04-03,False,1.0
O002451,C00213,2024-02-06,Delivered,2024-02-09,False,3.0
O002452,C00398,2024-02-12,Shipped,,False,
O002453,C00366,2023-02-14,Placed,,False,
O002454,C00145,2024-04-01,Delivered,2024-04-08,False,7.0
O002455,C00127,2024-03-07,Shipped,,False,
O002456,C00173,2023-05-04,Delivered,2023-05-06,False,2.0
O002457,C00157,2024-02-23,Delivered,2024-02-27,False,4.0
O002458,C00301,2023-06-13,Returned,2023-06-18,False,5.0
O002459,C00152,2024-03-15,Shipped,,False,
O002460,C00031,2023-06-08,Delivered,2023-06-18,False,10.0
O002461,C00312,2023-02-03,Delivered,2023-02-08,False,5.0
O002462,C00180,2024-08-28,Shipped,,False,
O002463,C00072,2024-06-01,Delivered,2024-06-08,False,7.0
O002464,C00201,2024-06-14,Delivered,2024-06-20,False,6.0
O002465,C00379,2023-12-09,Delivered,2023-12-12,False,3.0
O002466,C00105,2023-11-08,Returned,2023-11-18,False,10.0
O002467,C00216,2023-02-17,Shipped,,False,
O002468,C00098,2024-09-22,Delivered,2024-09-27,False,5.0
O002469,C00048,2024-12-25,Delivered,2024-12-30,False,5.0
O002470,C00004,2023-05-05,Delivered,2023-05-12,False,7.0
O002471,C00016,2024-10-08,Delivered,2024-10-11,False,3.0
O002472,C00399,2024-01-11,Placed,,False,
O002473,C00124,2024-02-09,Delivered,2024-02-11,False,2.0
O002474,C00066,2024-05-11,Shipped,,False,
O002475,C00282,2024-02-13,Delivered,2024-02-15,False,2.0
O002476,C00170,2023-06-28,Cancelled,,False,
O002477,C00211,2024-05-19,Delivered,2024-05-20,False,1.0
O002478,C00347,2024-06-16,Cancelled,,False,
O002479,C00066,2023-04-26,Delivered,2023-05-06,False,10.0
O002480,C00010,2023-12-25,Delivered,2023-12-31,False,6.0
O002481,C00030,2023-04-12,Delivered,2023-04-17,False,5.0
O002482,C00286,2023-03-27,Delivered,2023-04-04,False,8.0
O002483,C00162,2023-01-17,Shipped,,False,
O002484,C00177,2023-03-21,Delivered,2023-03-22,False,1.0
O002485,C00343,2024-06-24,Delivered,2024-07-01,False,7.0
O002486,C00067,2023-01-25,Delivered,2023-01-30,False,5.0
O002487,C00006,2024-10-18,Returned,2024-10-21,False,3.0
O002488,C00044,2023-01-12,Shipped,,False,
O002489,C00012,2023-07-20,Delivered,2023-07-26,False,6.0
O002490,C00145,2023-03-21,Delivered,2023-03-26,False,5.0
O002491,C00300,2024-11-07,Placed,,False,
O002492,C00361,2023-05-04,Placed,,False,
O002493,C00044,2023-10-02,Delivered,2023-10-03,False,1.0
O002494,C00247,2024-05-09,Delivered,2024-05-13,False,4.0
O002495,C00224,2023-06-02,Delivered,2023-06-12,False,10.0
O002496,C00273,2024-12-26,Delivered,2024-12-29,False,3.0
O002497,C00351,2023-01-31,Shipped,,False,
O002498,C00147,2023-08-27,Delivered,2023-09-02,False,6.0
O002499,C00118,2023-06-20,Delivered,2023-06-24,False,4.0
O002500,C00241,2023-03-02,Delivered,2023-03-04,False,2.0
O002501,C00249,2024-06-24,Delivered,2024-06-28,False,4.0
O002502,C00130,2023-05-01,Returned,2023-05-06,False,5.0
O002503,C00064,2024-08-12,Delivered,2024-08-20,False,8.0
O002504,C00086,2024-10-02,Delivered,2024-10-08,False,6.0
O002505,C00023,2024-10-19,Shipped,,False,
O002506,C00026,2024-01-19,Delivered,2024-01-20,False,1.0
O002507,C00168,2024-08-05,Cancelled,,False,
O002508,C00147,2023-06-25,Delivered,2023-06-26,False,1.0
O002509,C00354,2023-09-02,Delivered,2023-09-09,False,7.0
O002510,C00099,2024-02-03,Delivered,2024-02-13,False,10.0
O002511,C00013,2024-06-15,Delivered,2024-06-16,False,1.0
O002512,C00298,2024-03-24,Delivered,2024-03-27,False,3.0
O002513,C00394,2023-02-23,Cancelled,,False,
O002514,C00041,2024-07-15,Shipped,,False,
O002515,C00390,2023-05-20,Delivered,2023-05-24,False,4.0
O002516,C00125,2024-08-15,Shipped,,False,
O002517,C00307,2024-05-16,Delivered,2024-05-17,False,1.0
O002518,C00303,2023-02-11,Delivered,2023-02-20,False,9.0
O002519,C00117,2024-08-06,Returned,2024-08-13,False,7.0
O002520,C00002,2024-03-11,Cancelled,,False,
O002521,C00336,2023-02-28,Delivered,2023-03-03,False,3.0
O002522,C00329,2024-05-28,Returned,2024-06-01,False,4.0
O002523,C00313,2024-03-03,Delivered,2024-03-07,False,4.0
O002524,C00176,2024-07-18,Delivered,2024-07-19,False,1.0
O002525,C00126,2023-12-02,Shipped,,False,
O002526,C00072,2023-01-01,Delivered,2023-01-07,False,6.0
O002527,C00301,2023-11-24,Cancelled,,False,
O002528,C00236,2024-03-03,Delivered,2024-03-06,False,3.0
O002529,C00280,2023-09-09,Delivered,2023-09-11,False,2.0
O002530,C00310,2024-06-03,Delivered,2024-06-13,False,10.0
O002531,C00246,2023-07-27,Placed,,False,
O002532,C00287,2024-09-11,Placed,,False,
O002533,C00078,2023-02-02,Shipped,,False,
O002534,C00176,2024-09-24,Shipped,,False,
O002535,C00305,2023-09-14,Delivered,2023-09-16,False,2.0
O002536,C00279,2023-11-19,Shipped,,False,
O002537,C00251,2023-03-13,Returned,2023-03-19,False,6.0
O002538,C00034,2023-01-18,Shipped,,False,
O002539,C00222,2023-11-24,Returned,2023-11-29,False,5.0
O002540,C00157,2024-04-09,Placed,,False,
O002541,C00172,2023-06-22,Shipped,,False,
O002542,C00064,2024-06-27,Delivered,2024-07-07,False,10.0
O002543,C00078,2024-12-24,Delivered,2024-12-31,False,7.0
O002544,C00312,2023-06-23,Cancelled,,False,
O002545,C00192,2023-02-16,Cancelled,,False,
O002546,C00060,2023-01-29,Delivered,2023-01-31,False,2.0
O002547,C00140,2024-03-09,Delivered,2024-03-13,False,4.0
O002548,C00087,2024-12-02,Delivered,2024-12-10,False,8.0
O002549,C00180,2023-07-26,Delivered,2023-08-03,False,8.0
O002550,C00296,2024-04-24,Delivered,2024-05-01,False,7.0
O002551,C00328,2023-11-05,Delivered,2023-11-09,False,4.0
O002552,C00309,2023-07-11,Delivered,2023-07-13,False,2.0
O002553,C00156,2023-11-16,Cancelled,,False,
O002554,C00349,2023-03-01,Shipped,,False,
O002555,C00055,2023-03-22,Delivered,2023-03-24,False,2.0
O002556,C00199,2024-08-07,Cancelled,,False,
O002557,C00192,2023-08-20,Placed,,False,
O002558,C00218,2023-12-28,Delivered,2024-01-02,False,5.0
O002559,C00092,2023-08-12,Delivered,2023-08-20,False,8.0
O002560,C00307,2023-06-04,Returned,,True,
O002561,C00397,2024-11-02,Delivered,2024-11-12,False,10.0
O002562,C00211,2024-09-23,Delivered,2024-09-27,False,4.0
O002563,C00392,2023-06-27,Delivered,2023-07-01,False,4.0
O002564,C00027,2024-12-28,Delivered,2025-01-03,False,6.0
O002565,C00055,2023-09-13,Delivered,2023-09-22,False,9.0
O002566,C00236,2024-09-29,Delivered,2024-10-08,False,9.0
O002567,C00339,2024-08-24,Delivered,2024-09-03,False,10.0
O002568,C00242,2024-11-02,Delivered,2024-11-12,False,10.0
O002569,C00113,2023-09-27,Delivered,2023-10-03,False,6.0
O002570,C00011,2024-12-25,Cancelled,,False,
O002571,C00317,2024-01-09,Delivered,2024-01-10,False,1.0
O002572,C00112,2023-02-05,Delivered,,True,
O002573,C00110,2023-08-08,Returned,,True,
O002574,C00164,2024-01-06,Delivered,2024-01-08,False,2.0
O002575,C00228,2024-05-17,Cancelled,,False,
O002576,C00119,2024-08-27,Delivered,2024-09-05,False,9.0
O002577,C00176,2023-08-06,Shipped,,False,
O002578,C00297,2024-06-04,Delivered,2024-06-13,False,9.0
O002579,C00385,2023-05-06,Delivered,2023-05-07,False,1.0
O002580,C00011,2024-04-06,Delivered,2024-04-11,False,5.0
O002581,C00367,2024-08-10,Returned,2024-08-15,False,5.0
O002582,C00322,2024-01-23,Placed,,False,
O002583,C00253,2024-11-07,Delivered,2024-11-10,False,3.0
O002584,C00328,2024-11-02,Shipped,,False,
O002585,C00300,2024-09-28,Delivered,2024-10-02,False,4.0
O002586,C00089,2024-03-16,Returned,2024-03-19,False,3.0
O002587,C00189,2024-07-17,Delivered,2024-07-21,False,4.0
O002588,C00123,2024-12-08,Delivered,2024-12-16,False,8.0
O002589,C00098,2023-05-06,Returned,2023-05-15,False,9.0
O002590,C00291,2023-12-16,Cancelled,,False,
O002591,C00356,2023-11-24,Delivered,2023-12-04,False,10.0
O002592,C00380,2024-06-26,Shipped,,False,
O002593,C00377,2024-04-21,Shipped,,False,
O002594,C00211,2023-11-04,Delivered,2023-11-13,False,9.0
O002595,C00216,2023-04-16,Delivered,2023-04-20,False,4.0
O002596,C00068,2024-11-07,Delivered,,True,
O002597,C00254,2023-11-28,Shipped,,False,
O002598,C00246,2023-11-04,Returned,2023-11-09,False,5.0
O002599,C00148,2023-07-27,Returned,2023-07-30,False,3.0
O002600,C00034,2024-05-07,Delivered,2024-05-15,False,8.0
O002601,C00309,2023-05-06,Shipped,,False,
O002602,C00260,2024-02-06,Delivered,2024-02-11,False,5.0
O002603,C00377,2024-01-12,Placed,,False,
O002604,C00264,2023-01-04,Cancelled,,False,
O002605,C00014,2024-11-14,Cancelled,,False,
O002606,C00219,2023-06-26,Delivered,2023-07-03,False,7.0
O002607,C00062,2023-06-29,Placed,,False,
O002608,C00210,2023-10-28,Placed,,False,
O002609,C00236,2024-11-14,Delivered,2024-11-21,False,7.0
O002610,C00397,2023-03-04,Delivered,2023-03-11,False,7.0
O002611,C00077,2023-01-03,Delivered,2023-01-10,False,7.0
O002612,C00311,2024-02-29,Delivered,2024-03-03,False,3.0
O002613,C00053,2023-04-17,Delivered,2023-04-21,False,4.0
O002614,C00384,2023-11-16,Placed,,False,
O002615,C00127,2023-06-06,Delivered,2023-06-12,False,6.0
O002616,C00286,2023-06-25,Delivered,2023-06-26,False,1.0
O002617,C00397,2023-09-16,Delivered,2023-09-20,False,4.0
O002618,C00365,2024-08-15,Shipped,,False,
O002619,C00020,2024-11-27,Shipped,,False,
O002620,C00067,2024-12-30,Delivered,2025-01-01,False,2.0
O002621,C00250,2023-09-03,Shipped,,False,
O002622,C00109,2023-09-30,Cancelled,,False,
O002623,C00326,2024-07-23,Delivered,2024-08-02,False,10.0
O002624,C00203,2023-04-19,Delivered,2023-04-21,False,2.0
O002625,C00290,2023-10-23,Delivered,2023-11-02,False,10.0
O002626,C00034,2023-01-11,Shipped,,False,
O002627,C00214,2024-09-05,Delivered,2024-09-13,False,8.0
O002628,C00115,2024-03-22,Delivered,2024-03-25,False,3.0
O002629,C00327,2023-09-10,Shipped,,False,
O002630,C00262,2023-08-11,Delivered,2023-08-20,False,9.0
O002631,C00315,2024-09-16,Shipped,,False,
O002632,C00296,2023-09-04,Delivered,2023-09-11,False,7.0
O002633,C00351,2024-09-26,Delivered,2024-10-04,False,8.0
O002634,C00266,2024-08-12,Delivered,2024-08-18,False,6.0
O002635,C00189,2023-07-30,Delivered,2023-08-09,False,10.0
O002636,C00271,2024-12-23,Returned,2025-01-02,False,10.0
O002637,C00132,2024-04-12,Cancelled,,False,
O002638,C00064,2024-07-04,Delivered,2024-07-11,False,7.0
O002639,C00172,2024-12-11,Delivered,2024-12-21,False,10.0
O002640,C00386,2023-06-18,Delivered,2023-06-20,False,2.0
O002641,C00358,2023-08-21,Delivered,2023-08-29,False,8.0
O002642,C00028,2024-05-19,Delivered,2024-05-24,False,5.0
O002643,C00068,2023-10-06,Delivered,2023-10-07,False,1.0
O002644,C00129,2023-02-11,Delivered,2023-02-14,False,3.0
O002645,C00063,2023-06-07,Returned,2023-06-12,False,5.0
O002646,C00074,2024-10-08,Returned,2024-10-14,False,6.0
O002647,C00020,2024-12-13,Delivered,2024-12-14,False,1.0
O002648,C00268,2023-03-04,Delivered,2023-03-05,False,1.0
O002649,C00280,2024-05-21,Delivered,2024-05-22,False,1.0
O002650,C00196,2023-08-07,Placed,,False,
O002651,C00059,2024-10-06,Delivered,2024-10-14,False,8.0
O002652,C00200,2024-02-10,Returned,2024-02-12,False,2.0
O002653,C00088,2024-06-08,Returned,2024-06-15,False,7.0
O002654,C00098,2023-08-20,Cancelled,,False,
O002655,C00223,2024-08-01,Shipped,,False,
O002656,C00121,2024-01-10,Cancelled,,False,
O002657,C00073,2023-08-17,Delivered,2023-08-26,False,9.0
O002658,C00204,2023-01-09,Returned,2023-01-10,False,1.0
O002659,C00284,2023-06-27,Delivered,2023-07-04,False,7.0
O002660,C00313,2024-12-12,Placed,,False,
O002661,C00289,2024-06-26,Placed,,False,
O002662,C00196,2023-12-10,Shipped,,False,
O002663,C00398,2023-03-16,Delivered,2023-03-25,False,9.0
O002664,C00031,2024-09-07,Placed,,False,
O002665,C00295,2023-10-02,Shipped,,False,
O002666,C00317,2023-04-26,Delivered,2023-04-30,False,4.0
O002667,C00364,2023-01-23,Returned,2023-01-30,False,7.0
O002668,C00298,2024-09-28,Cancelled,,False,
O002669,C00246,2023-08-18,Delivered,2023-08-25,False,7.0
O002670,C00170,2023-01-24,Returned,2023-01-25,False,1.0
O002671,C00044,2023-05-11,Placed,,False,
O002672,C00085,2024-11-16,Delivered,2024-11-22,False,6.0
O002673,C00116,2023-02-07,Shipped,,False,
O002674,C00353,2023-01-16,Delivered,2023-01-26,False,10.0
O002675,C00197,2024-07-05,Placed,,False,
O002676,C00143,2023-12-19,Delivered,2023-12-28,False,9.0
O002677,C00092,2023-04-01,Delivered,2023-04-02,False,1.0
O002678,C00006,2023-08-17,Delivered,2023-08-22,False,5.0
O002679,C00163,2024-12-18,Cancelled,,False,
O002680,C00110,2023-04-10,Delivered,2023-04-19,False,9.0
O002681,C00110,2024-05-02,Delivered,2024-05-06,False,4.0
O002682,C00260,2024-05-19,Delivered,2024-05-24,False,5.0
O002683,C00167,2024-06-22,Delivered,2024-06-26,False,4.0
O002684,C00007,2024-10-02,Delivered,2024-10-11,False,9.0
O002685,C00051,2024-06-22,Shipped,,False,
O002686,C00256,2024-03-05,Delivered,2024-03-12,False,7.0
O002687,C00134,2023-08-19,Delivered,2023-08-25,False,6.0
O002688,C00353,2023-08-24,Delivered,2023-08-26,False,2.0
O002689,C00301,2024-09-29,Delivered,2024-10-07,False,8.0
O002690,C00065,2023-01-24,Placed,,False,
O002691,C00328,2023-02-13,Delivered,2023-02-14,False,1.0
O002692,C00146,2024-06-11,Cancelled,,False,
O002693,C00334,2023-12-24,Delivered,2023-12-28,False,4.0
O002694,C00268,2023-07-30,Delivered,2023-08-07,False,8.0
O002695,C00225,2024-11-12,Placed,,False,
O002696,C00278,2023-03-29,Delivered,2023-04-03,False,5.0
O002697,C00117,2024-01-13,Delivered,2024-01-17,False,4.0
O002698,C00302,2024-02-01,Delivered,2024-02-07,False,6.0
O002699,C00349,2024-10-30,Delivered,2024-11-06,False,7.0
O002700,C00019,2023-04-20,Delivered,2023-04-28,False,8.0
O002701,C00076,2023-08-11,Placed,,False,
O002702,C00110,2024-10-25,Cancelled,,False,
O002703,C00259,2023-07-20,Delivered,2023-07-24,False,4.0
O002704,C00363,2024-04-25,Delivered,2024-05-05,False,10.0
O002705,C00337,2024-08-24,Delivered,2024-08-26,False,2.0
O002706,C00085,2024-12-13,Shipped,,False,
O002707,C00139,2024-12-10,Delivered,2024-12-19,False,9.0
O002708,C00182,2023-06-10,Shipped,,False,
O002709,C00032,2023-07-19,Delivered,2023-07-28,False,9.0
O002710,C00040,2024-03-25,Delivered,2024-03-31,False,6.0
O002711,C00335,2023-06-04,Shipped,,False,
O002712,C00128,2024-06-22,Placed,,False,
O002713,C00179,2023-04-22,Delivered,2023-04-29,False,7.0
O002714,C00002,2024-10-11,Delivered,2024-10-15,False,4.0
O002715,C00310,2024-03-16,Delivered,2024-03-18,False,2.0
O002716,C00306,2023-02-21,Returned,2023-02-22,False,1.0
O002717,C00219,2023-01-28,Delivered,2023-02-07,False,10.0
O002718,C00031,2024-04-06,Returned,2024-04-07,False,1.0
O002719,C00259,2023-07-29,Delivered,2023-08-04,False,6.0
O002720,C00105,2024-09-18,Delivered,2024-09-28,False,10.0
O002721,C00151,2023-11-24,Delivered,2023-12-02,False,8.0
O002722,C00043,2024-04-11,Delivered,2024-04-13,False,2.0
O002723,C00097,2024-04-25,Delivered,2024-05-04,False,9.0
O002724,C00004,2023-03-03,Delivered,2023-03-09,False,6.0
O002725,C00133,2023-10-25,Shipped,,False,
O002726,C00382,2024-12-31,Delivered,2025-01-10,False,10.0
O002727,C00315,2024-05-30,Delivered,2024-05-31,False,1.0
O002728,C00340,2023-09-11,Delivered,2023-09-15,False,4.0
O002729,C00388,2024-05-25,Cancelled,,False,
O002730,C00365,2023-10-12,Delivered,2023-10-15,False,3.0
O002731,C00009,2023-08-25,Delivered,2023-08-28,False,3.0
O002732,C00102,2023-03-22,Delivered,2023-03-30,False,8.0
O002733,C00102,2024-05-27,Placed,,False,
O002734,C00393,2024-05-03,Delivered,2024-05-13,False,10.0
O002735,C00389,2023-12-24,Delivered,2023-12-31,False,7.0
O002736,C00240,2024-05-10,Returned,2024-05-20,False,10.0
O002737,C00258,2024-05-05,Placed,,False,
O002738,C00215,2023-09-25,Shipped,,False,
O002739,C00238,2024-02-09,Delivered,2024-02-16,False,7.0
O002740,C00343,2023-11-23,Delivered,2023-11-26,False,3.0
O002741,C00007,2024-06-29,Delivered,2024-07-01,False,2.0
O002742,C00098,2024-10-06,Placed,,False,
O002743,C00068,2024-04-23,Delivered,2024-04-24,False,1.0
O002744,C00070,2024-01-11,Delivered,2024-01-15,False,4.0
O002745,C00284,2023-12-31,Placed,,False,
O002746,C00028,2024-02-20,Delivered,2024-02-25,False,5.0
O002747,C00333,2023-08-05,Shipped,,False,
O002748,C00226,2024-05-11,Delivered,2024-05-17,False,6.0
O002749,C00016,2024-11-18,Placed,,False,
O002750,C00219,2024-05-22,Shipped,,False,
O002751,C00300,2023-08-04,Delivered,2023-08-11,False,7.0
O002752,C00393,2024-07-12,Delivered,2024-07-21,False,9.0
O002753,C00052,2024-02-23,Returned,2024-02-27,False,4.0
O002754,C00123,2024-08-21,Returned,2024-08-31,False,10.0
O002755,C00024,2023-12-11,Placed,,False,
O002756,C00064,2023-09-26,Delivered,2023-10-01,False,5.0
O002757,C00376,2023-09-21,Delivered,2023-09-23,False,2.0
O002758,C00356,2023-09-10,Delivered,2023-09-13,False,3.0
O002759,C00178,2023-05-04,Delivered,,True,
O002760,C00196,2023-06-06,Shipped,,False,
O002761,C00220,2024-08-12,Delivered,2024-08-15,False,3.0
O002762,C00155,2023-06-26,Delivered,2023-06-29,False,3.0
O002763,C00216,2023-09-12,Delivered,2023-09-16,False,4.0
O002764,C00327,2024-10-11,Delivered,2024-10-19,False,8.0
O002765,C00380,2023-12-21,Cancelled,,False,
O002766,C00049,2024-05-28,Delivered,2024-06-04,False,7.0
O002767,C00075,2023-02-12,Delivered,2023-02-16,False,4.0
O002768,C00179,2023-06-11,Delivered,2023-06-13,False,2.0
O002769,C00200,2023-04-23,Delivered,2023-04-27,False,4.0
O002770,C00336,2023-11-22,Cancelled,,False,
O002771,C00190,2023-06-28,Delivered,2023-07-07,False,9.0
O002772,C00084,2024-03-12,Placed,,False,
O002773,C00114,2023-03-21,Cancelled,,False,
O002774,C00133,2024-03-08,Delivered,2024-03-09,False,1.0
O002775,C00362,2023-06-17,Delivered,2023-06-21,False,4.0
O002776,C00157,2023-01-19,Delivered,2023-01-22,False,3.0
O002777,C00266,2024-05-08,Delivered,2024-05-13,False,5.0
O002778,C00367,2023-06-22,Shipped,,False,
O002779,C00251,2023-06-28,Delivered,2023-07-07,False,9.0
O002780,C00273,2024-09-06,Delivered,2024-09-16,False,10.0
O002781,C00391,2024-01-04,Delivered,2024-01-09,False,5.0
O002782,C00263,2023-07-12,Delivered,2023-07-16,False,4.0
O002783,C00271,2024-01-19,Delivered,2024-01-21,False,2.0
O002784,C00254,2023-06-20,Cancelled,,False,
O002785,C00067,2023-08-25,Delivered,2023-09-03,False,9.0
O002786,C00328,2023-10-30,Delivered,2023-10-31,False,1.0
O002787,C00210,2023-03-17,Cancelled,,False,
O002788,C00054,2023-09-02,Shipped,,False,
O002789,C00360,2023-02-25,Delivered,2023-02-26,False,1.0
O002790,C00075,2024-08-16,Delivered,2024-08-20,False,4.0
O002791,C00252,2024-06-19,Delivered,2024-06-28,False,9.0
O002792,C00360,2024-05-03,Delivered,2024-05-05,False,2.0
O002793,C00259,2023-11-09,Delivered,2023-11-17,False,8.0
O002794,C00107,2024-11-01,Delivered,2024-11-02,False,1.0
O002795,C00199,2024-05-19,Cancelled,,False,
O002796,C00325,2024-10-08,Placed,,False,
O002797,C00013,2024-11-12,Returned,2024-11-17,False,5.0
O002798,C00308,2024-12-06,Delivered,2024-12-08,False,2.0
O002799,C00117,2023-03-05,Delivered,2023-03-10,False,5.0
O002800,C00160,2023-09-25,Placed,,False,
O002801,C00338,2023-03-08,Delivered,2023-03-12,False,4.0
O002802,C00011,2023-11-28,Cancelled,,False,
O002803,C00040,2024-09-04,Delivered,2024-09-14,False,10.0
O002804,C00305,2024-11-20,Delivered,2024-11-25,False,5.0
O002805,C00188,2024-03-12,Delivered,2024-03-16,False,4.0
O002806,C00048,2024-02-12,Delivered,2024-02-13,False,1.0
O002807,C00352,2023-06-06,Placed,,False,
O002808,C00276,2024-09-12,Cancelled,,False,
O002809,C00009,2023-01-27,Returned,2023-01-28,False,1.0
O002810,C00328,2023-12-07,Shipped,,False,
O002811,C00350,2023-12-21,Cancelled,,False,
O002812,C00324,2024-12-06,Delivered,2024-12-11,False,5.0
O002813,C00380,2023-09-18,Cancelled,,False,
O002814,C00003,2023-09-25,Delivered,2023-09-27,False,2.0
O002815,C00218,2023-01-03,Delivered,2023-01-12,False,9.0
O002816,C00006,2023-06-02,Delivered,2023-06-09,False,7.0
O002817,C00163,2023-11-25,Shipped,,False,
O002818,C00069,2024-05-01,Shipped,,False,
O002819,C00288,2023-10-13,Cancelled,,False,
O002820,C00381,2023-05-10,Shipped,,False,
O002821,C00216,2023-09-12,Placed,,False,
O002822,C00030,2024-03-10,Shipped,,False,
O002823,C00292,2023-08-03,Placed,,False,
O002824,C00075,2023-10-04,Delivered,2023-10-08,False,4.0
O002825,C00367,2024-07-10,Placed,,False,
O002826,C00366,2023-01-16,Cancelled,,False,
O002827,C00297,2024-06-07,Delivered,2024-06-17,False,10.0
