order_id,customer_id,order_date,status,delivery_date,_ingested_at,_source_file
O001057,C00329,2023-08-21,Delivered,2023-08-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O001058,C00111,2024-05-12,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001059,C00164,2024-11-29,Delivered,2024-12-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O001060,C00398,2023-12-15,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001061,C00312,2023-09-22,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001062,C00105,2023-12-09,Delivered,2023-12-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O001063,C00001,2023-11-15,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001064,C00051,2023-10-15,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001065,C00001,2024-08-25,Returned,2024-09-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O001066,C00296,2024-03-30,Returned,2024-04-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O001067,C00383,2024-05-05,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001068,C00065,2024-11-18,Delivered,2024-11-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O001069,C00088,2023-12-13,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001070,C00277,2024-12-31,Delivered,2025-01-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O001071,C00280,2023-07-31,Delivered,2023-08-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O001072,C00335,2023-06-23,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001073,C00078,2024-09-13,Returned,2024-09-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O001074,C00275,2024-05-30,Delivered,2024-06-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O001075,C00078,2024-03-11,Returned,2024-03-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O001076,C00169,2023-08-11,Delivered,2023-08-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O001077,C00062,2024-01-31,Delivered,2024-02-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O001078,C00387,2023-05-17,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001079,C00293,2024-07-07,DELIVERED,2024-07-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O001080,C00258,2023-06-04,Returned,2023-06-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O001081,C00128,2024-12-29,Delivered,2025-01-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O001082,C00343,2023-01-17,Delivered,2023-01-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O001083,C00105,2024-09-03,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001084,C00285,2023-11-23,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001085,C00077,2024-07-17,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001086,C00343,2024-01-14,Returned,2024-01-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O001087,C00191,2024-03-22,Returned,2024-03-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O001088,C00354,2023-03-30,Delivered,2023-04-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O001089,C00303,2024-02-13,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001090,C00196,2024-03-05,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001091,C00239,2024-06-16,Delivered,2024-06-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O001092,C00099,2024-03-15,Delivered,2024-03-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O001093,C00368,2024-01-25,DELIVERED,2024-02-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O001094,C00378,2024-04-16,Delivered,2024-04-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O001095,C00350,2024-03-22,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001096,C00071,2023-04-18,Delivered,2023-04-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O001097,C00253,2023-01-03,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001098,C00143,2023-12-17,DELIVERED,2023-12-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O001099,C00024,2024-05-12,Delivered,2024-05-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O001100,C00047,2024-01-18,delivered,2024-01-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O001101,C00202,2024-09-17,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001102,C00012,2023-03-24,Delivered,2023-04-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O001103,C00057,2023-01-16,Returned,2023-01-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O001104,C00109,2024-07-22,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001105,C00370,2024-06-11,Returned,2024-06-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O001106,C00173,2023-02-16,Delivered,2023-02-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O001107,C00100,2023-09-05,CANCELLED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001108,C00042,2024-05-30,Delivered,2024-06-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O001109,C00339,2024-12-22,Delivered,2024-12-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O001110,C00264,2023-11-29,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001111,C00166,2024-06-03,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001112,C00143,2024-03-31,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001113,C00243,2023-10-02,Delivered,2023-10-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O001114,C00068,2023-01-11,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001115,C00244,2023-07-07,Returned,2023-07-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O001116,C00044,2024-04-19,Delivered,2024-04-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O001117,C00194,2023-02-19,Returned,2023-03-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O001118,C00114,2023-08-08,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001119,C00041,2023-06-28,Delivered,2023-07-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O001120,C00288,2023-01-14,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001121,C00072,2024-05-03,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001122,C00085,2024-11-09,Delivered,2024-11-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O001123,C00220,2023-08-12,Delivered,2023-08-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O001124,C00203,2024-08-09,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001125,C00191,2023-12-31,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001126,C00080,2023-10-16,Returned,2023-10-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O001127,C00332,2024-03-05,Delivered,2024-03-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O001128,C00356,2023-04-28,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001129,C00321,2023-04-12,Delivered,2023-04-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O001130,C00374,2023-01-05,Delivered,2023-01-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O001131,C00306,2024-08-05,Delivered,2024-08-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O001132,C00047,2023-12-14,Delivered,2023-12-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O001133,C00027,2024-06-04,delivered,2024-06-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O001134,C00263,2023-07-01,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001135,C00024,2023-10-12,Delivered,2023-10-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O001136,C00273,2024-08-14,Delivered,2024-08-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O001137,C00128,2023-10-11,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001138,C00091,2024-02-21,DELIVERED,2024-02-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O001139,C00025,2023-04-09,DELIVERED,2023-04-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O001140,C00261,2024-09-14,CANCELLED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001141,C00317,2024-07-08,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001142,C00364,2024-05-13,Delivered,2024-05-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O001143,C00068,2023-11-07,Delivered,2023-11-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O001144,C00302,2024-12-02,DELIVERED,2024-12-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O001145,C00006,2023-07-14,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001146,C00239,2024-12-13,DELIVERED,2024-12-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O001147,C00338,2024-10-16,Delivered,2024-10-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O001148,C00180,2023-02-28,Delivered,2023-03-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O001149,C00161,2024-01-10,delivered,2024-01-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O001150,C00273,2023-09-03,Delivered,2023-09-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O001151,C00255,2023-11-10,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001152,C00339,2023-05-20,Delivered,2023-05-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O001153,C00073,2023-11-05,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001154,C00033,2024-04-13,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001155,C00055,2023-05-05,Returned,2023-05-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O001156,C00313,2023-04-05,delivered,2023-04-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O001157,C00057,2024-10-28,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001158,C00317,2023-06-01,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001159,C00088,2023-01-04,DELIVERED,2023-01-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O001160,C00235,2023-07-02,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001161,C00310,2023-05-07,Delivered,2023-05-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O001162,C00391,2024-12-27,Delivered,2024-12-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O001163,C00171,2024-09-22,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001164,C00041,2023-07-14,delivered,2023-07-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O001165,C00132,2023-12-25,DELIVERED,2024-01-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O001166,C00204,2023-05-04,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001167,C00303,2023-12-29,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001168,C00357,2024-11-13,Delivered,2024-11-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O001169,C00213,2024-12-08,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001170,C00277,2023-12-21,Returned,2023-12-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O001171,C00255,2023-12-12,delivered,2023-12-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O001172,C00198,2023-11-19,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001173,C00121,2024-11-06,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001174,C00055,2023-10-11,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001175,C00237,2023-03-10,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001176,C00164,2024-08-29,Delivered,2024-09-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O001177,C00254,2023-06-12,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001178,C00169,2024-02-18,Delivered,2024-02-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O001179,C00038,2024-02-03,Delivered,2024-02-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O001180,C00316,2023-04-04,Delivered,2023-04-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O001181,C00181,2023-12-24,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001182,C00252,2024-02-10,Delivered,2024-02-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O001183,C00192,2024-03-12,Delivered,2024-03-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O001184,C00041,2023-07-10,delivered,2023-07-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O001185,C00278,2024-11-21,Delivered,2024-11-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O001186,C00278,2024-11-04,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001187,C00063,2024-09-18,Delivered,2024-09-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O001188,C00322,2023-10-04,Delivered,2023-10-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O001189,C00172,2023-08-12,Delivered,2023-08-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O001190,C00137,2024-05-05,Delivered,2024-05-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O001191,C00253,2023-02-08,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001192,C00221,2023-04-20,Delivered,2023-04-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O001193,C00134,2024-08-10,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001194,C00342,2024-01-15,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001195,C00138,2023-07-19,delivered,2023-07-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O001196,C00358,2024-08-16,Delivered,2024-08-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O001197,C00038,2023-11-18,Delivered,2023-11-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O001198,C00314,2023-03-07,Delivered,2023-03-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O001199,C00215,2024-09-16,Delivered,2024-09-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O001200,C00220,2023-05-20,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001201,C00117,2023-01-23,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001202,C00172,2024-09-16,Delivered,2024-09-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O001203,C00201,2023-02-27,RETURNED,2023-03-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O001204,C00229,2023-10-31,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001205,C00018,2024-11-08,Delivered,2024-11-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O001206,C00052,2024-02-28,Delivered,2024-03-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O001207,C00067,2024-07-03,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001208,C00025,2024-12-05,Delivered,2024-12-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O001209,C00184,2023-07-10,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001210,C00395,2023-08-30,Returned,2023-09-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O001211,C00331,2023-10-26,Delivered,2023-11-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O001212,C00337,2023-12-30,Delivered,2024-01-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O001213,C00147,2024-04-10,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001214,C00049,2024-01-27,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001215,C00341,2023-10-24,Delivered,2023-10-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O001216,C00261,2024-06-03,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001217,C00234,2024-11-04,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001218,C00296,2024-08-03,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001219,C00314,2023-04-30,Delivered,2023-05-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O001220,C00032,2023-09-08,Delivered,2023-09-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O001221,C00227,2024-10-23,DELIVERED,2024-10-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O001222,C00349,2024-12-22,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001223,C00183,2023-10-31,Delivered,2023-11-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O001224,C00062,2023-03-01,Delivered,2023-03-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O001225,C00209,2024-05-24,Delivered,2024-05-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O001226,C00348,2024-03-22,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001227,C00331,2024-06-07,Delivered,2024-06-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O001228,C00177,2023-04-24,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001229,C00040,2024-02-10,CANCELLED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001230,C00210,2024-12-06,Returned,2024-12-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O001231,C00060,2024-03-18,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001232,C00399,2024-09-16,Delivered,2024-09-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O001233,C00006,2023-04-18,Delivered,2023-04-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O001234,C00392,2024-09-15,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001235,C00013,2024-06-25,Delivered,2024-06-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O001236,C00190,2023-09-30,Delivered,2023-10-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O001237,C00391,2024-11-07,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001238,C00260,2023-06-24,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001239,C00270,2024-09-23,Delivered,2024-09-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O001240,C00294,2023-11-02,Delivered,2023-11-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O001241,C00113,2023-01-04,Delivered,2023-01-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O001242,C00153,2024-05-31,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001243,C00111,2023-10-27,Delivered,2023-10-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O001244,C00249,2023-05-02,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001245,C00316,2023-03-04,cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001246,C00395,2023-12-04,Delivered,2023-12-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O001247,C00121,2023-02-18,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001248,C00226,2024-07-25,delivered,2024-08-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O001249,C00375,2024-04-28,Delivered,2024-04-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O001250,C00205,2023-09-16,Delivered,2023-09-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O001251,C00297,2023-05-10,Delivered,2023-05-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O001252,C00058,2024-11-06,delivered,2024-11-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O001253,C00306,2023-01-07,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001254,C00237,2023-07-09,returned,2023-07-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O001255,C00275,2023-09-10,Delivered,2023-09-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O001256,C00306,2023-04-14,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001257,C00300,2024-04-10,Delivered,2024-04-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O001258,C00327,2023-11-04,Delivered,2023-11-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O001259,C00015,2024-12-05,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001260,C00324,2024-07-24,delivered,2024-07-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O001261,C00381,2023-08-20,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001262,C00222,2023-12-31,delivered,2024-01-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O001263,C00232,2023-05-20,Delivered,2023-05-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O001264,C00377,2024-05-06,Delivered,2024-05-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O001265,C00249,2024-10-28,Delivered,2024-11-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O001266,C00312,2024-05-17,Delivered,2024-05-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O001267,C00152,2023-03-15,Delivered,2023-03-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O001268,C00229,2023-07-12,Delivered,2023-07-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O001269,C00225,2024-03-11,delivered,2024-03-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O001270,C00254,2024-07-03,Delivered,2024-07-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O001271,C00066,2023-04-18,delivered,2023-04-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O001272,C00010,2024-04-20,Delivered,2024-04-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O001273,C00270,2023-05-18,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001274,C00330,2023-04-14,delivered,2023-04-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O001275,C00111,2024-02-16,cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001276,C00234,2023-10-26,delivered,2023-11-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O001277,C00073,2023-04-14,Delivered,2023-04-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O001278,C00158,2024-07-11,Delivered,2024-07-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O001279,C00143,2024-11-30,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001280,C00136,2023-07-13,DELIVERED,2023-07-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O001281,C00117,2024-08-29,Delivered,2024-09-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O001282,C00337,2024-11-06,Delivered,2024-11-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O001283,C00390,2023-11-24,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001284,C00039,2024-10-19,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001285,C00390,2023-02-05,Delivered,2023-02-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O001286,C00189,2024-03-29,Delivered,2024-04-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O001287,C00392,2023-01-09,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001288,C00064,2023-06-20,RETURNED,2023-06-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O001289,C00384,2023-01-08,DELIVERED,2023-01-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O001290,C00005,2024-09-22,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001291,C00381,2024-07-25,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001292,C00152,2023-07-09,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001293,C00115,2023-11-09,delivered,2023-11-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O001294,C00337,2024-10-30,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001295,C00019,2024-02-05,delivered,2024-02-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O001296,C00400,2023-11-17,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001297,C00213,2024-09-22,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001298,C00159,2023-04-22,Delivered,2023-04-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O001299,C00030,2024-05-22,Delivered,2024-05-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O001300,C00074,2023-02-25,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001301,C00131,2023-07-05,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O001302,C00063,2024-04-01,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
